case_id,width,height,blur,n_boxes,classes
110686931122025022033784154,534,1156,356.30318751328423,0,[]
110686931122025022811747670,652,1156,1918.537305550617,0,[]
110686931122025022817002389,652,1156,435.5695702901816,0,[]
110687417022026054747510608,899,1599,22.284031106621114,0,[]
110687417022026054747558548,899,1599,75.57028338978441,0,[]
110689201092025044109865980,899,1599,274.6847081833368,0,[]
110689207082025021202119144,901,1600,1355.1131528105718,0,[]
110689207082025023132600086,1600,901,266.205874028701,0,[]
110689231012026112222701034,1600,1200,44.058445832004125,0,[]
110689231012026112222743588,900,1600,5932.800043001794,0,[]
110689231012026112329420690,1200,1600,78.05496873957898,0,[]
110689231012026112329484454,900,1600,2572.505598591821,0,[]
110689231012026112417387822,1200,1600,76.52634421950277,0,[]
110690502042026091837316750,1615,1169,76.88833671555639,0,[]
110690504042026081205821353,1200,1600,871.1118627966134,0,[]
110690504042026081552802737,1600,1200,31.09214251988688,0,[]
110690504042026081552803121,1200,1600,1582.6168415846084,0,[]
110690512112025052038628972,1529,1086,162.23800565847537,0,[]
110690512112025052039096701,1523,1150,204.3475042498613,0,[]
110690513012026021910575396,507,888,655.7536878377841,0,[]
110690514032026041826762101,1920,1440,398.7138573436549,0,[]
110690514032026041828189211,1920,1440,1989.0582167575226,0,[]
110690518022026062644945770,900,1600,602.0439609086111,0,[]
110690524012026080528098089,1600,1200,439.1250369663929,0,[]
110690524092025043229326096,900,1600,5.537515886747204,0,[]
110690524092025043229373577,900,1600,13.232640233209876,0,[]
110690524092025043229487009,1600,900,117.91681509715278,0,[]
110690524092025043229585553,1600,900,396.0184040448491,0,[]
110690525092025045123910187,899,1599,123.65184928541406,0,[]
110690525092025045124252206,899,1599,164.141300056066,0,[]
110690525092025045124333459,899,1599,750.037415587275,0,[]
110690526022026021821176045,1599,899,351.3195488560866,0,[]
110690526022026021821392557,1599,899,463.79660409130565,0,[]
110690526122025032210572305,902,1600,1097.4762005446019,0,[]
110690526122025032210572311,1600,902,1202.6254958366453,0,[]
110690527122025031622188696,739,1600,413.237856499572,0,[]
110690529012026022641537397,1170,1579,596.5050760207937,0,[]
110690529012026022641563162,1169,907,158.78403683947587,0,[]
110690530032026113406850098,720,1280,53.18156425471837,0,[]
110690530032026113434249344,369,179,1370.0021897898619,0,[]
110691911072025053649358217,900,1600,374.53959383809996,0,[]
110692601122025113948330986,808,1065,275.4397119324561,0,[]
110692604042026031102309976,1600,1200,8.388345826388889,0,[]
110692604042026031111076929,1200,1600,22.754697866974826,0,[]
110692606122025031153388373,1200,1600,952.9250960983699,0,[]
110692621032026043549026682,1080,1920,292.30491496631436,0,[]
110692621032026043654947485,1080,1920,403.0431441731768,0,[]
110692621032026044540512809,1080,1920,64.97388098862237,0,[]
110695807012026111758632429,899,1599,804.4579895246154,0,[]
110695807012026111758665875,899,1599,2480.110778295002,0,[]
110695807012026112414509197,899,1599,251.5747543705453,0,[]
110695807012026112414630917,1599,899,2935.102285727115,0,[]
110695827032026055451745474,1280,720,35.56526860892214,0,[]
110695827032026055451746535,720,1280,66.15396556876736,0,[]
110695827032026055451809974,720,1280,878.9538416687283,0,[]
110696102042026053906475465,899,1599,251.76201193099948,0,[]
110696102042026053919073439,1599,899,181.176078595236,0,[]
110696112012026032144779900,834,1206,128.72710771093463,0,[]
110696113012026033228979184,491,208,2658.9630981121395,0,[]
110698423092025103407937813,900,1600,29.029493746349825,0,[]
110698428062025054621353471,960,540,599.1572423127518,0,[]
110701202022026112444285817,900,1599,1144.3843902281922,0,[]
110701202022026112901849856,1600,900,46.80063370587915,0,[]
110704104092025040645140745,1080,1920,509.3602574181241,0,[]
110704104092025041018645332,1280,960,185.048775982062,0,[]
110704110102025011936918871,864,1920,81.97964347114579,0,[]
110707705112025051548996574,867,1156,490.0378466526371,0,[]
110707705112025051557911119,1156,867,367.362469704799,0,[]
110707705112025051557911794,867,1156,425.7034748274567,0,[]
110707705112025051557944732,1156,867,785.902016523669,0,[]
110707706102025021131473186,1920,1440,1153.3535703330583,0,[]
110707706102025021145325003,1920,1440,127.79818828553447,0,[]
110707706102025021655311969,1920,1440,343.8427253574319,0,[]
110707706102025021655370012,1920,1440,475.10945685337083,0,[]
110707706102025021741563390,1920,1440,524.4030443191779,0,[]
110707706102025022158473031,1920,1440,227.67384005198838,0,[]
110707706102025023624717351,1600,1200,86.75602967718505,0,[]
110707706102025023747627441,1600,1200,137.57090152983696,0,[]
110707706102025023830073682,1200,1600,106.69408904108045,0,[]
110707723022026120002192866,1599,899,79.02698538163345,0,[]
110707723022026120005192769,1599,899,472.02316174544086,0,[]
110707723022026120006147159,899,1599,469.4004078258891,0,[]
110707723022026120006376762,899,1599,436.8602866729216,0,[]
110707723022026120006378504,899,1599,898.8016750386673,0,[]
110707723022026120052517031,720,1280,805.1809546411197,0,[]
110708803122025013840873961,832,1280,376.61747831087763,0,[]
110708803122025013902276894,1920,1440,339.469487485077,0,[]
110708803122025013903436728,1920,1440,309.5043720405354,0,[]
110708803122025013907809996,1920,1440,561.7137358919873,0,[]
110708809112025083732983976,1920,1440,561.7134696884782,0,[]
110708812022026013558369040,1600,1200,23.270975512901206,0,[]
110708812022026013558527942,1600,1200,108.69746379501707,0,[]
110708812022026013558530051_page01,1240,1755,7925.190099255394,0,[]
110708812022026013558530051_page02,1240,1755,6071.172694605086,0,[]
110708812022026013558814007,864,1920,23.93214939760918,0,[]
110708812022026013558814361,864,1920,36.79581217748765,0,[]
110716314112025025426863521,1280,720,348.47290952193174,0,[]
110716314112025025426863554,1280,720,246.08031118754516,0,[]
110716314112025025541767019,1280,720,1048.3987227651703,0,[]
110716314112025025541783645,720,1280,465.61039338734827,0,[]
110716314112025025651928356,1280,720,766.9226650893023,0,[]
110716314112025025651971601,720,1280,461.8495811597612,0,[]
110716314112025025900924355,1600,1200,131.3016951680892,0,[]
110716314112025025900969950,1600,1200,335.05863271775144,0,[]
110716327082025023656956205,720,1280,193.3021212832027,0,[]
110717230102025034928421850,520,1156,171.379445031505,0,[]
110717230102025035459173294,1156,520,465.33520180996186,0,[]
110717230102025035932092668,520,1156,740.8879665311471,0,[]
110717230102025040515596820,1156,520,38.75676070695893,0,[]
110717230102025040759051432,1156,520,93.46947527088099,0,[]
110717230102025041704096605,1156,520,35.41740072022377,0,[]
110722208012026052309040927,900,1600,1474.6905408362459,0,[]
110722208012026052309310650,1080,1920,722.1175673275987,0,[]
110722208012026055317073074,720,1280,164.1235117846065,0,[]
110722208012026055317102735,1280,720,129.82498219502298,0,[]
110722208012026055317265851,960,1280,3420.9284187825356,0,[]
110722228072025044836029507,1280,720,342.03149847592834,0,[]
110722228072025044837070524,1080,1920,1125.9808361141922,0,[]
110722228072025044837274155,1080,1920,2774.5311225714536,0,[]
110724403112025121451576355,1177,781,33.817631358210996,0,[]
110724405122025032953308697,1200,1600,86.82697687611872,0,[]
110724405122025032953896021,1200,1600,226.711706677363,0,[]
110724412082025124342032691,1280,960,125.96862092488608,0,[]
110724417102025041518265326,899,1599,124.56963597696533,0,[]
110724417102025041518281033,1599,899,107.87241684005829,0,[]
110724426082025015034383070,1600,1200,1927.1100032738605,0,[]
110724426082025015034393268,1600,1200,1933.6032767574825,0,[]
110728320032026045248232639,1578,1125,1341.2913634699335,0,[]
110728320032026053730769104,957,1014,104.8949577826814,0,[]
110728328032026022741698698,803,429,141.7447153276837,0,[]
110729706032026074816662949,900,1600,173.23524212950957,0,[]
110729706032026074826224894,900,1600,74.00628972219135,0,[]
110729707022026120904917293,900,1600,2280.429147079506,0,[]
110729707022026120918348580,1600,900,752.4742471081553,0,[]
110729707102025125836082256,900,1600,312.47286597231437,0,[]
110729708092025024857633366_page01,1275,1389,209.93990804520504,0,[]
110729708092025024857633366_page02,929,1650,98.67247401503725,0,[]
110729708092025025139723474,1600,900,567.3334628366276,0,[]
110729708092025025924591442_page01,929,1650,13.06847765008028,0,[]
110729710122025023855072821,1200,1600,256.16546626555555,0,[]
110729711022026010134136341,1600,900,421.6119579962886,0,[]
110729711022026010147724771,900,1600,1701.3821390981827,0,[]
110729711092025123925731669,560,1152,1138.447229550879,0,[]
110729711092025124108992573,560,1152,810.8483701267925,0,[]
110729716032026043117479701,899,1599,38.643541741769724,0,[]
110729716032026043125350529,899,1599,58.98000311911661,0,[]
110729718112025121709717733,671,1920,2568.9097303829653,0,[]
110729723082025024837500555,1600,900,172.21997189637153,0,[]
110729723082025030815734574,715,1600,35.421186721979076,0,[]
110729723082025031026146988,572,1280,47.17460640958355,0,[]
110729723082025031134789389,572,1280,82.17034572884869,0,[]
110729723082025031233005525,1600,715,27.621120935103797,0,[]
110740626112025035755933747,1280,960,136.09598672564758,0,[]
110744707112025123555120069,1599,899,582.8418525103741,0,[]
110744707112025123557131444,1599,899,914.5010294481822,0,[]
110744715112025012146603592,899,1599,47.715015826788076,0,[]
110744715112025012149247635,1599,899,400.01303617253046,0,[]
110744724062025015704628982,1080,1592,21.504816822690596,0,[]
110744724062025015809876039,1080,1765,6.493493307741237,0,[]
110744725062025025739795437,1600,739,485.7899796454191,0,[]
110747426032026011950812686,1920,1080,268.8601962675835,0,[]
110750403122025042930756223,886,1920,1095.1852596040378,0,[]
110753019082025092257409455,1600,720,1010.7015026328005,0,[]
110754026012026015057258722,900,1600,19.35430659765432,0,[]
110754026012026015057342811,1280,720,524.1431812728882,0,[]
110754026012026015421829704,720,1280,223.08839769897466,0,[]
110754026012026015421924102,900,1600,157.87894224767314,0,[]
110754026012026015556459417,900,1600,27.348497833610626,0,[]
110754026012026015556557094,720,1280,336.0071722113715,0,[]
110754026012026015737511070,900,1600,23.252171526318964,0,[]
110754026012026015737564426,720,1280,231.83231536818138,0,[]
110754026012026015927900024,900,1600,270.7559975286415,0,[]
110754026012026015928859000,1200,1599,3604.498042512951,0,[]
110754026122025125027766024,576,1280,3147.252980931592,0,[]
110754026122025125027857632,899,1599,775.5309840539766,0,[]
110754027122025014718885697_page01,1754,1241,5602.1220381804405,0,[]
110754027122025014718885697_page02,1754,1241,1818.663832241631,0,[]
110754027122025014718885697_page03,1754,1241,112.18854009301015,0,[]
110754027122025014815038793_page01,1754,1241,2760.099408811022,0,[]
110754027122025014815038793_page02,1241,1754,6284.603953082568,0,[]
110754027122025014815038793_page03,1241,1754,1317.9015397570033,0,[]
110757604042026025036934180,1544,1544,111.49447039588534,0,[]
110757627032026015213453146,899,1599,1408.4659977891724,0,[]
110757701012026074020966068,720,1280,38.346756209478265,0,[]
110757701012026074026489655,720,1280,51.1238953956133,0,[]
110757714032026022729587894,1440,1920,682.818297132942,0,[]
110757714032026022745019310,1440,1920,909.7301703105187,0,[]
110760830102025123914070492,1200,1600,40.011841644478075,0,[]
110761520112025030208893533,575,1280,1458.066968112004,0,[]
110761520112025030209204335,575,1280,4468.378423870393,0,[]
110761521112025094216741470,1280,960,453.7897124189211,0,[]
110761521112025094630899494,960,1280,1985.2467420832154,0,[]
110761521112025094832178319,1280,960,350.1693324962589,0,[]
110761521112025094932423942,960,1280,1300.8029232977967,0,[]
110761811112025031328371469,1280,720,58.449739493380655,0,[]
110761811112025031427891062,1280,720,54.375291669010814,0,[]
110761811112025031521422916,1280,720,42.5463236671542,0,[]
110761811112025031611816555,1280,720,115.77809843923309,0,[]
110761812122025044904357732,1920,1080,1648.3407618232343,0,[]
110761825112025041236969240,1600,900,1316.0131755121486,0,[]
110761825112025041409042798,900,1600,232.04958399183593,0,[]
110761825112025041544900333,900,1600,233.36733522887684,0,[]
110761825112025041706718956,900,1600,212.34610899183593,0,[]
110761825112025042026987652,1600,900,2063.4421338864922,0,[]
110761827102025023422569157,1280,720,54.9388432858314,0,[]
110761827102025023516846112,1280,720,610.2655965539956,0,[]
110761831012026033453093720,780,1040,423.34486025212937,0,[]
110762316102025071157994596,720,1280,714.0359596329855,0,[]
110762316102025071206541489,720,1612,266.0691807967543,0,[]
110762320012026025116967975,720,1612,62.29235559626769,0,[]
110762320012026025128092732,720,1612,206.19663892198008,0,[]
110762325092025065948868334,516,1156,161.22625358266188,0,[]
110762325092025065959493489,720,1280,430.27348238568715,0,[]
110762325092025070536955846,720,1280,563.8940493750572,0,[]
110762325092025070546965790,1156,867,36.82790554186916,0,[]
110762326082025034403026378,720,1612,633.1058589599231,0,[]
110762326082025034414573120,720,1612,164.50157023233862,0,[]
110762326082025034431812440,720,1612,557.09489301817,0,[]
110762328112025114939907909,720,1612,55.986975805807255,0,[]
110766301092025064131214333,1200,1600,912.8385690480466,0,[]
110766301092025064609779094,960,1280,265.5567432463162,0,[]
110766301092025064610708781,899,1599,816.2677585073845,0,[]
110766301092025064610802401,899,1599,658.2652756829553,0,[]
110766306042026013836305605,1200,1600,384.41869364301647,0,[]
110766309102025035430139371_page01,1240,1753,2299.8703108035993,0,[]
110766322122025010206004095,461,1484,223.0832583127324,0,[]
110766322122025010206057225,822,397,313.68009976992073,0,[]
110766322122025125057060413,899,1599,974.4687236165469,0,[]
110766322122025125057274866,899,1599,836.9101805984578,0,[]
110766322122025125234520588,1599,899,151.3344095064392,0,[]
110766322122025125235014224,899,1599,3541.435934791564,0,[]
110766322122025125519694489,899,1599,841.0271240133877,0,[]
110766322122025125520132961,899,1599,1865.6773785517098,0,[]
110766322122025125704782528,899,1599,508.8055173317468,0,[]
110766322122025125705053849,899,1599,1784.4771175585008,0,[]
110766322122025125850709588,899,1599,660.7280717298436,0,[]
110766322122025125934430445,899,1599,3144.2896960384332,0,[]
110766322122025125934431388,899,1599,1418.949187720315,0,[]
110766330012026100102678933,899,1599,528.4536302265745,0,[]
110766330012026100135712098,899,1599,518.3905902345808,0,[]
110766330012026100408802692,899,1599,425.5321372415922,0,[]
110766330012026100426107867,899,1599,743.9406615556528,0,[]
110766330012026100640112080,899,1599,100.17056913654201,0,[]
110766330012026100705354418,899,1599,17.081654688917865,0,[]
110766331012026084458252988,899,1599,3191.4049144706837,0,[]
110766331012026084511481912,1599,899,156.41168464784027,0,[]
110773620112025021649616915,963,1280,423.4119417388315,0,[]
110773620112025021659414673,1599,899,553.4449386965181,0,[]
110773622012026023843938870,1920,1080,222.12761421274988,0,[]
110773622012026023907245864,1920,1080,207.11100435430419,0,[]
110773624022026081908725960,720,1096,411.9539870780479,0,[]
110773624022026081911022853,899,1599,293.1086158564107,0,[]
110773624032026033357370800,1200,1600,124.62281796603732,0,[]
110773624032026033357371254,1200,1600,217.58417477239146,0,[]
110773624032026033357778159,1920,896,527.7150561426434,0,[]
110776311082025015516274776,1024,576,1561.5008494050937,0,[]
110776311082025015516335809,1024,576,1287.2124375562028,0,[]
110776311082025015516637986,576,1024,652.6965201905365,0,[]
110776311082025015516656118,1024,576,967.3190679035874,0,[]
110776311082025015516704768,1024,576,1634.7466731422846,0,[]
110783106082025014820650692,900,1600,784.0743575476345,0,[]
110783106082025014944494018,900,1600,1023.7486395664694,0,[]
110783106082025015055370734,900,1600,841.4875820241891,0,[]
110783106082025015147240677,1280,720,56.24494227865596,0,[]
110783106082025015242228422,1280,720,22.8375409725566,0,[]
110783106082025015338056718,1280,720,264.3905386606558,0,[]
110783128082025020633639638,1280,960,335.9907160176171,0,[]
110791620122025010228391947,900,1600,1176.9311763394671,0,[]
110795104122025042326444914,1280,960,1287.3292831237256,0,[]
110795104122025042326591139,960,1280,1929.1244945674414,0,[]
110795105122025122415751857,594,1280,15.884627524560589,0,[]
110795107012026042024383374,519,1152,415.4238217497976,0,[]
110795107012026042024682981,1152,519,802.5758650983574,0,[]
110795107012026042434455315,519,1152,683.9706564564874,0,[]
110795107012026042435301620,1152,519,5054.620450632018,0,[]
110795107022026035928047130,1152,519,1487.2808803358755,0,[]
110795107022026035928120725,1152,519,2769.6935404184333,0,[]
110795107022026035928235818,519,1152,5285.351289862398,0,[]
110795107022026040211350499,1280,720,316.9860039955881,0,[]
110795107022026040211699691,720,1280,9456.218527435261,0,[]
110795108102025084528903278,720,1280,814.9198881239703,0,[]
110795108102025084528967579,864,1152,3372.735516896411,0,[]
110795108102025084529008000,864,1152,2905.881444959419,0,[]
110795109032026124633290862,1600,900,1433.1090708116592,0,[]
110795109032026124633292925,1600,900,1239.254932346238,0,[]
110795109032026124759397447,900,1600,1707.422665479301,0,[]
110795109032026124759430562,1600,900,6117.882785163193,0,[]
110795109032026124934350675,900,1600,1939.957561099969,0,[]
110795109032026124934356374,1600,900,3714.93100629069,0,[]
110795109032026125124102473,900,1600,2396.3938535705533,0,[]
110795109032026125124134494,1600,900,5437.981881937954,0,[]
110795109032026125124167019,1600,900,6919.5462482088715,0,[]
110795109032026125312474754,1600,900,1006.9139790431925,0,[]
110795109032026125312524833,1600,900,1254.475049525432,0,[]
110795109032026125312536800,1600,900,2331.4182738710933,0,[]
110795110112025123619314906,720,1280,3736.7171917894107,0,[]
110795110112025123631971041,1280,720,657.8204020018389,0,[]
110795110112025124142580689,1280,720,1120.3559596607527,0,[]
110795110112025124142580945,720,1280,1491.6198122689977,0,[]
110795113082025060707326889,864,1152,30.01770651593039,0,[]
110795113082025061655435154,1200,1600,1287.3868739465972,0,[]
110795113102025113204640611,720,1280,211.4761033897294,0,[]
110795113102025113204704283,960,1280,643.0843489506086,0,[]
110795113102025113204704407,926,1280,398.7558353237136,0,[]
110795114022026014316663405,1599,899,439.43031236396354,0,[]
110795114022026014316664078,1599,899,333.3003056666084,0,[]
110795114022026014316684944,1528,1528,222.57087432746883,0,[]
110795114022026020143490844,899,1599,18.360790585866987,0,[]
110795115112025113210368714,1599,1200,13.37388153215244,0,[]
110795115112025113210368753,1599,1200,15.792979425233318,0,[]
110795115112025113210551868,1599,1200,52.88114861758784,0,[]
110795115112025113210551910,1599,1200,77.73182144666295,0,[]
110795115112025113210556223,1599,1200,124.86679995332274,0,[]
110795116102025045552315755,720,1600,51.632837585991005,0,[]
110795116102025045552330993,1296,582,3416.9425135555944,0,[]
110795116102025045552423888,1600,720,2529.4928261518908,0,[]
110795116102025045932320129,1600,720,303.51558215567053,0,[]
110795116102025045932406357,1296,582,6417.817852243578,0,[]
110795116102025045932406811,1296,582,4487.156998409468,0,[]
110795116102025050103292166,1600,720,191.79523463676622,0,[]
110795116102025050103418262,1296,582,5495.383732631817,0,[]
110795116102025050103419346,1600,720,2845.397111001155,0,[]
110795117032026044910327065,717,1600,388.03395491840604,0,[]
110795117032026044910578157,1600,1200,568.2890550503253,0,[]
110795117032026045255968284,1200,1600,175.5021291542437,0,[]
110795117032026045256083203,1600,1200,841.8403421811498,0,[]
110795119112025020641332069,900,1600,145.964427705924,0,[]
110795119112025020641403933,900,1600,172.94659760842544,0,[]
110795119112025020641431212,899,1599,654.0258977067981,0,[]
110795123032026122828575524,1152,519,368.1400504830413,0,[]
110795123032026123218797539,1152,519,315.3353267056983,0,[]
110795126012026020244678019,720,1280,217.54996520768154,0,[]
110795126012026020244995195,720,1280,610.8517903211806,0,[]
110795126122025125454970027,519,1152,264.6353982685022,0,[]
110795126122025125455404087,1152,519,3885.566507497483,0,[]
110795129092025121545732065,685,1600,677.989598540146,0,[]
110795129092025121545886674,1600,900,66.61504542215276,0,[]
110795129092025121546221635,900,1600,224.96062341970486,0,[]
110795130102025012946674404,899,1599,1485.9222899376348,0,[]
110795130102025012947106771,899,1599,3997.8973843730405,0,[]
110798103122025123644370630,1920,864,39.75046958630268,0,[]
110800214102025124329337630,1279,960,103.64569996841391,0,[]
110800214102025124329631230,1280,960,661.5441437291773,0,[]
110800221072025034924471015,334,378,1176.833758784024,0,[]
110804401082025125112653770,1920,1440,4826.656996166019,0,[]
110804401082025125227998152,1440,1920,8473.301416663622,0,[]
110814924032026125207909689,1599,899,1477.9185777586345,0,[]
110814928032026015716282966,1600,720,6561.173993011426,0,[]
110819907082025010715571295,1440,1920,1857.5346208369747,0,[]
110819907082025011551041378,1440,1920,3223.228969990885,0,[]
110819907082025012422892338,1440,1920,5516.681312783691,0,[]
110819907082025012721933694,1440,1920,3680.949040283485,0,[]
110819907082025014909960813,1440,1920,2092.3322313455546,0,[]
110819907082025015453442758,1200,1600,422.89019958336564,0,[]
110819907082025052350398612,1599,899,2010.2658475173118,0,[]
110819907082025052518256518,1440,1920,1534.5336257420915,0,[]
110819907082025071315306075,1599,899,3560.691600595031,0,[]
110819907082025073353112703,1599,899,2069.9477928635347,0,[]
110819907082025082431668931,1599,899,2654.8661732556184,0,[]
110819907082025083258089358,1599,899,570.65070391696,0,[]
110819907082025084456612602,1600,1200,2009.169917076301,0,[]
110819909122025114115311308,1200,1600,2539.467699246059,0,[]
110819909122025114115311332,1600,1200,1839.8952821370442,0,[]
110819909122025114115311343,1200,1600,1780.494708014167,0,[]
110819909122025114356588018,1600,1200,1720.874193383723,0,[]
110819909122025114356778039,1600,1200,2324.2712953360146,0,[]
110819909122025114357106419,1200,1600,2401.052051492357,0,[]
110819909122025114357328543,1600,1200,2327.400856248818,0,[]
110819918032026115903684677,1920,864,5143.143438661253,0,[]
110819918032026115903904508,1920,864,6726.671745409345,0,[]
110819922122025122518000287,1200,1600,93.76008165657525,0,[]
110819922122025122721329996,1148,844,107.60830188835271,0,[]
110819922122025122729023770,1200,1600,490.3682654801551,0,[]
110819923032026035437518913,1920,864,6933.068619162213,0,[]
110819923032026035437819076,1920,864,8731.921345011218,0,[]
110819923032026035608169298,864,1920,5202.455264369265,0,[]
110819923032026035608593627,1920,864,11875.117272196845,0,[]
110819923032026035701615230,1920,864,2875.385197704191,0,[]
110819923032026035701734559,864,1920,3333.0203521906196,0,[]
110819923032026035753313851,1600,1200,454.5904345984676,0,[]
110819923032026035753514228,1600,1200,4033.3340653863265,0,[]
110819923032026035902454663,899,1599,25.50140988807456,0,[]
110819923032026035902549084,1600,1200,218.51124426686175,0,[]
110819923032026035952250405,899,1599,142.08533002710095,0,[]
110819923032026035952409220,1200,1600,811.7347152084502,0,[]
110819923082025061236134104,1200,1600,1668.3701806003903,0,[]
110819923082025061251736762,899,1599,3787.1083629113123,0,[]
110819924032026035311721307,1440,1920,7426.612613291987,0,[]
110819924032026035311741423,1440,1920,7672.004893919125,0,[]
110819928022026115849565567,1600,1200,682.965731408522,0,[]
110819928022026115930722749,1920,864,8221.92888548054,0,[]
110819929082025103135378417,1200,1600,150.73951453775362,0,[]
110819929102025111147436419,1200,1600,280.2830046544593,0,[]
110819929102025111147598095,1200,1600,170.48604995439996,0,[]
110819929102025111147626414,1200,1600,452.45292238509086,0,[]
110821408102025021107430696,1440,1920,1909.0737351189598,0,[]
110821408102025023426490429,1440,1920,981.6058328904309,0,[]
110821408102025024126411386,1440,1920,585.2750429792615,0,[]
110821412032026053757064899,1600,1200,497.44870753454427,0,[]
110821412112025124957031297,538,1600,150.388361962396,0,[]
110821412112025125205915277,730,1600,6.3622362870027205,0,[]
110821412112025125344133220,671,1600,84.14736095799857,0,[]
110821412112025125513013547,726,1600,24.722010912266448,0,[]
110821412112025125647321452,612,1600,17.434979580410406,0,[]
110821412112025125813620250,1143,1600,21.980252062458227,0,[]
110821412112025125943490168,1600,1200,42.1835609254229,0,[]
110821414012026111344302232,1280,960,76.9043432616651,0,[]
110821421082025114125744241,899,1599,552.601243155565,0,[]
110821421082025114357673677,899,1599,527.7004103789961,0,[]
110821421082025114612461654,899,1599,706.1059416020785,0,[]
110821421082025114742000870,899,1599,638.2863410909007,0,[]
110821429012026055220676845,1280,720,148.340719366614,0,[]
110821429112025110251422717,1280,720,60.190310327784225,0,[]
110821429112025110417648204,720,1280,208.27903725399327,0,[]
110821429112025110532902352,720,1280,908.0341080525526,0,[]
110821431032026015716539449,899,1599,3315.585789244817,0,[]
110822001072025023328280035,720,1280,1206.065434525026,0,[]
110822001072025023438027042,720,1280,1454.376257867653,0,[]
110822010122025032505210176,720,1280,58.63794379277994,0,[]
110822016122025012537388556,960,1280,1149.2221033492187,0,[]
110822025032026050425818785,1125,1500,29.942626369915256,0,[]
110822905032026115611693115,1600,724,18.647130496233615,0,[]
110822905032026115611783014,1600,724,17.62658320714023,0,[]
110822905032026115611826629,724,1600,582.075663156017,0,[]
110822905032026121418632219,1600,724,20.074761574309008,0,[]
110822905032026121418662924,724,1600,208.90590087518837,0,[]
110822905032026121518440519,1600,724,1638.7867351432415,0,[]
110822905032026121518480384,1600,724,1153.3497058499436,0,[]
110822905032026121552083693,724,1600,890.0893118837284,0,[]
110822905032026121552091331,724,1600,2412.752547611166,0,[]
110822905032026121637150675,724,1600,258.24737074336673,0,[]
110822905032026121637253394,1600,724,1457.1594181414466,0,[]
110822905032026121721390428,724,1600,30.409764984038638,0,[]
110822905032026121721536851,724,1600,3267.6285564643244,0,[]
110822905032026121759572521,724,1600,70.87259024405016,0,[]
110822905032026121759611601,1600,724,211.55656163135615,0,[]
110822905032026121844049853,724,1600,36.098985604154635,0,[]
110822905032026121844058602,1600,724,10.170743254162247,0,[]
110822905032026121917827318,724,1600,23.10229867937293,0,[]
110822905032026121917895123,724,1600,493.8283730920464,0,[]
110822905032026121957013492,1600,724,11.23132762807721,0,[]
110822905032026121957014506,724,1600,49.69186177833683,0,[]
110822906102025014004477512,900,1600,67.48604162209877,0,[]
110822906102025014006168289,1200,1600,1972.777681859212,0,[]
110822909032026022630935163,717,1600,228.87194580555894,0,[]
110822909032026022631215252,1600,717,798.1410404097832,0,[]
110822910012026051738195552,1200,1600,145.35752916262913,0,[]
110822910012026051738287463,1200,1600,1244.1536004956702,0,[]
110822910012026051738295538,1200,1600,1185.6107993299477,0,[]
110822910012026051802038369,1200,1600,668.7729585724932,0,[]
110822916102025033909639702,504,1148,235.19320067890143,0,[]
110822916102025033948286820,504,1148,229.59065448366178,0,[]
110822916102025034115676209,1600,720,178.30655642573302,0,[]
110822916102025034226202022,1600,720,521.9319095169,0,[]
110822916102025034651117456,504,1148,69.59405047709436,0,[]
110822916102025034833913365,504,1148,111.55640366276783,0,[]
110822916102025034932477464,720,1600,162.22621213302875,0,[]
110822916102025035811233068,1920,887,227.7314775953878,0,[]
110822916102025035819428512,1920,887,888.5903827417441,0,[]
110822916102025035819433062,1920,887,817.7482076337598,0,[]
110822916122025011149124731,1600,1200,168.77612899911867,0,[]
110822916122025011317615795,1200,1600,189.9790112650998,0,[]
110822921012026045024285448,1148,504,590.3757784561851,0,[]
110822921012026045024471833,504,1148,23.803573139194302,0,[]
110822921012026045024472273,504,1148,21.08382244062979,0,[]
110822921012026045024474260,1148,504,724.5682357753275,0,[]
110822921012026045024582450,504,1148,947.6735136361926,0,[]
110822925102025012027886738,576,1280,464.85705835447635,0,[]
110822925102025012027948944,576,1280,119.34175074188063,0,[]
110822925102025012027960009,576,1280,289.63792983152064,0,[]
110822925102025012103438269,1280,576,100.38974732476805,0,[]
110822925102025012103663636,720,1280,257.4838801838898,0,[]
110822925102025123954970087,720,1280,956.736204200461,0,[]
110822925102025124008143459,720,1280,2284.8438798027464,0,[]
110822925102025124008529278,1280,720,2541.5510047706134,0,[]
110822925102025124216218698,1200,1600,75.19773747081598,0,[]
110822925102025124216471784,1200,1600,304.9334239572906,0,[]
110822926032026021202033670,1600,724,302.2798438338191,0,[]
110822928112025102956609183,1080,1920,316.87577060961775,0,[]
110822928112025103228302686,1080,1920,316.5015271263061,0,[]
110822928112025103228554345,1920,1080,1326.9130328380672,0,[]
110822928112025104107725381,1920,1080,2048.1077489948016,0,[]
110822928112025105504938118,1080,1920,290.2174055955142,0,[]
110822928112025105505386832,1920,1080,3756.1973571236585,0,[]
110822928112025105618751089,1080,1920,2891.9659723703758,0,[]
110824529082025020904629650,1920,1080,1530.2485978616505,0,[]
110824828102025050725281707,1749,1920,29.509025680515432,0,[]
110824828102025050725362501,1920,882,507.3698840000721,0,[]
110824828102025050725644865,1127,1920,1060.9965469213605,0,[]
110826706022026122218069284,1280,963,530.3888558381822,0,[]
110826706032026084916172964,1280,960,145.49317751668295,0,[]
